Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-19 13:00:00,155.00,402.50
2025-04-19 14:00:00,124.00,416.75
2025-04-19 15:00:00,140.50,420.75
2025-04-19 16:00:00,95.25,418.00
2025-04-19 17:00:00,74.00,381.75
2025-04-19 18:00:00,61.00,343.00
2025-04-19 19:00:00,57.00,373.75
2025-04-19 20:00:00,60.00,351.00
2025-04-19 21:00:00,57.25,289.50
2025-04-19 22:00:00,50.00,250.50
2025-04-19 23:00:00,53.25,212.25
2025-04-20 00:00:00,56.50,181.75
2025-04-20 01:00:00,48.75,157.75
2025-04-20 02:00:00,37.75,133.25
2025-04-20 03:00:00,40.25,117.25
2025-04-20 04:00:00,43.50,117.00
2025-04-20 05:00:00,48.50,112.00
2025-04-20 06:00:00,47.75,110.00
2025-04-20 07:00:00,50.00,127.25
2025-04-20 08:00:00,64.50,166.75
2025-04-20 09:00:00,72.00,193.75
2025-04-20 10:00:00,120.25,240.25
2025-04-20 11:00:00,88.00,272.75
2025-04-20 12:00:00,72.75,291.00
2025-04-20 13:00:00,73.75,320.50
2025-04-20 14:00:00,73.25,319.25
2025-04-20 15:00:00,69.25,328.00
2025-04-20 16:00:00,68.00,320.00
2025-04-20 17:00:00,65.00,317.50
2025-04-20 18:00:00,68.50,336.00
2025-04-20 19:00:00,75.25,357.00
2025-04-20 20:00:00,78.50,360.50
2025-04-20 21:00:00,84.25,339.75
2025-04-20 22:00:00,82.67,321.00
2025-04-20 23:00:00,89.00,316.00
2025-04-21 00:00:00,94.00,293.00
2025-04-21 01:00:00,105.00,287.00
2025-04-21 02:00:00,94.00,291.00
2025-04-21 03:00:00,91.00,263.00
2025-04-21 04:00:00,89.00,241.00
2025-04-21 05:00:00,100.00,265.00
2025-04-21 06:00:00,112.00,279.00
2025-04-21 07:00:00,114.00,311.00
2025-04-21 08:00:00,123.00,383.00
2025-04-21 09:00:00,85.00,414.00
2025-04-21 10:00:00,113.00,561.00
2025-04-21 11:00:00,84.00,471.00
2025-04-21 12:00:00,78.00,462.00
2025-04-21 13:00:00,67.00,404.00
2025-04-21 14:00:00,51.00,382.00
2025-04-21 15:00:00,52.00,335.00
2025-04-21 16:00:00,56.00,337.00
2025-04-21 17:00:00,45.00,311.00
2025-04-21 18:00:00,51.00,288.00
2025-04-21 19:00:00,53.00,298.00
2025-04-21 20:00:00,72.00,372.00
2025-04-21 21:00:00,80.00,403.00
2025-04-21 22:00:00,73.00,359.00
2025-04-21 23:00:00,55.00,280.00
2025-04-22 00:00:00,63.00,268.00
2025-04-22 01:00:00,75.00,276.00
2025-04-22 02:00:00,108.00,350.00
2025-04-22 03:00:00,113.00,328.00
2025-04-22 04:00:00,128.00,312.00
2025-04-22 05:00:00,149.00,359.00
2025-04-22 06:00:00,179.00,403.00
2025-04-22 07:00:00,169.00,451.00
2025-04-22 08:00:00,143.00,443.00
2025-04-22 09:00:00,132.00,475.00
2025-04-22 10:00:00,108.00,428.00
2025-04-22 11:00:00,103.00,415.00
2025-04-22 12:00:00,64.00,373.00
2025-04-22 13:00:00,55.00,322.00
