Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-09-15 03:00:00,10.25,49.25,17.68,21.00,38.67,29.78,3.35,1.48,7.95,0.30,7.40,NA,NA,NA,NA,26.38,82.68,0.55,39.02,0.00,0.00,4.72,983.72,NA
2021-09-15 04:00:00,11.50,51.25,17.35,18.88,36.22,27.95,7.75,1.48,43.08,0.35,7.98,NA,NA,NA,NA,26.40,83.52,0.60,72.75,0.00,0.00,4.72,983.32,NA
2021-09-15 05:00:00,17.00,39.25,15.30,17.20,32.52,31.60,2.52,1.48,12.38,0.28,8.32,NA,NA,NA,NA,27.25,78.88,0.43,107.98,0.00,0.00,4.80,983.42,NA
2021-09-15 06:00:00,4.50,23.25,15.15,18.10,33.25,38.62,3.25,1.42,37.57,0.20,5.82,NA,NA,NA,NA,27.22,80.20,0.45,67.73,0.00,0.00,16.02,984.12,NA
2021-09-15 07:00:00,14.75,45.50,17.75,17.98,35.72,37.65,8.02,1.48,40.12,0.30,5.92,NA,NA,NA,NA,27.98,79.12,0.50,40.90,0.00,0.00,110.90,984.72,NA
2021-09-15 08:00:00,20.75,71.50,17.35,18.05,35.35,34.62,8.43,1.45,39.28,0.35,7.15,NA,NA,NA,NA,30.42,67.45,0.48,73.20,0.00,0.00,329.42,984.98,NA
2021-09-15 09:00:00,12.50,60.75,15.40,16.65,31.98,30.15,3.10,1.35,13.88,0.30,5.95,NA,NA,NA,NA,31.28,63.78,0.43,91.22,0.00,0.00,423.00,985.28,NA
2021-09-15 10:00:00,7.75,53.00,8.48,15.00,23.45,26.60,3.20,1.38,22.82,0.28,5.92,NA,NA,NA,NA,32.55,61.38,0.40,91.98,0.00,0.00,528.12,985.52,NA
2021-09-15 11:00:00,7.25,58.75,7.30,15.55,22.88,29.75,2.62,1.32,41.70,0.25,6.32,NA,NA,NA,NA,32.28,63.68,0.50,86.98,0.00,0.00,388.40,985.02,NA
2021-09-15 12:00:00,9.50,57.75,NA,NA,NA,NA,NA,NA,24.32,0.28,8.98,NA,NA,NA,NA,33.95,59.55,0.45,90.50,0.00,0.00,663.68,984.53,NA
2021-09-15 13:00:00,12.75,52.75,5.15,13.52,18.68,37.70,3.42,1.62,19.77,0.25,6.68,NA,NA,NA,NA,33.17,62.97,0.42,91.10,0.00,0.00,404.30,983.82,NA
2021-09-15 14:00:00,10.75,42.50,5.30,14.18,19.48,22.95,5.52,1.72,29.58,0.28,6.18,NA,NA,NA,NA,34.67,59.62,0.40,66.78,0.00,0.00,520.90,983.10,NA
2021-09-15 15:00:00,16.50,51.75,4.60,14.78,19.35,21.55,4.97,1.32,29.08,0.25,10.02,NA,NA,NA,NA,34.12,59.18,0.48,50.25,0.00,0.00,320.58,982.45,NA
2021-09-15 16:00:00,17.00,57.50,6.07,18.42,24.52,27.78,4.55,1.38,18.30,0.38,11.48,NA,NA,NA,NA,33.45,59.05,0.42,256.88,0.00,0.00,182.40,981.85,NA
2021-09-15 17:00:00,14.75,59.75,6.55,15.62,22.12,30.55,3.42,1.38,24.98,0.57,10.68,NA,NA,NA,NA,33.52,57.58,0.55,13.20,0.00,0.00,134.32,982.10,NA
2021-09-15 18:00:00,17.25,62.25,7.02,20.33,27.32,22.62,2.78,1.38,19.45,0.57,11.90,NA,NA,NA,NA,30.72,70.90,0.82,72.25,0.00,0.00,13.62,982.78,NA
2021-09-15 19:00:00,19.25,68.50,12.00,26.25,38.33,17.62,2.72,1.60,18.92,0.45,10.60,NA,NA,NA,NA,28.50,85.82,1.20,79.95,0.00,0.00,4.70,983.35,NA
2021-09-15 20:00:00,24.00,86.25,19.20,27.82,47.02,20.23,2.72,1.90,17.12,0.68,17.25,NA,NA,NA,NA,28.10,89.78,1.20,79.93,0.00,0.00,4.72,983.92,NA
2021-09-15 21:00:00,29.00,93.25,30.80,27.83,58.60,18.45,2.90,2.00,18.10,0.72,25.15,NA,NA,NA,NA,27.98,92.88,1.20,79.90,0.00,0.00,4.68,984.30,NA
2021-09-15 22:00:00,32.25,95.50,38.03,24.10,62.12,19.42,3.75,2.08,17.38,0.88,24.55,NA,NA,NA,NA,27.65,94.38,1.20,79.90,0.00,0.00,4.70,984.22,NA
2021-09-15 23:00:00,22.00,71.25,35.65,21.52,57.12,22.15,3.78,1.72,22.40,0.82,18.10,NA,NA,NA,NA,28.30,88.28,1.02,80.20,0.00,0.00,4.72,984.08,NA
2021-09-16 00:00:00,15.50,60.75,32.62,20.68,53.35,24.18,2.85,1.48,19.30,0.68,14.88,NA,NA,NA,NA,27.98,87.60,1.20,80.32,0.00,0.00,4.72,983.85,NA
2021-09-16 01:00:00,15.50,54.50,50.08,20.98,71.03,21.38,2.12,1.98,14.30,0.72,13.85,NA,NA,NA,NA,27.82,89.25,1.02,108.80,0.00,0.00,4.70,983.12,NA
2021-09-16 02:00:00,20.50,78.00,55.70,19.60,75.30,30.10,1.60,1.80,16.08,0.95,16.48,NA,NA,NA,NA,26.95,93.98,0.52,182.20,0.00,0.00,4.72,982.70,NA
2021-09-16 03:00:00,21.25,63.00,55.22,20.50,75.75,24.90,1.65,1.82,14.98,1.05,16.10,NA,NA,NA,NA,26.68,93.68,0.62,182.20,0.00,0.00,4.72,982.35,NA
2021-09-16 04:00:00,20.50,64.50,53.62,19.95,73.57,22.40,1.48,1.72,18.05,1.15,17.58,NA,NA,NA,NA,26.33,96.60,0.73,182.20,0.00,0.00,4.78,982.12,NA
2021-09-16 05:00:00,24.50,70.00,56.35,17.68,74.03,24.20,1.65,1.72,17.83,1.18,17.73,NA,NA,NA,NA,26.40,97.58,0.45,182.18,0.00,0.00,4.78,982.08,NA
2021-09-16 06:00:00,21.50,71.25,61.72,16.40,78.15,27.20,1.90,1.80,18.42,1.17,17.22,NA,NA,NA,NA,27.28,94.65,0.57,182.20,0.00,0.00,23.30,982.38,NA
2021-09-16 07:00:00,19.75,71.75,53.25,18.25,71.40,30.75,2.33,1.62,13.08,1.05,15.90,NA,NA,NA,NA,27.70,89.85,0.40,145.22,0.00,0.00,20.90,983.12,NA
2021-09-16 08:00:00,28.00,89.00,33.83,15.73,49.52,28.65,2.18,1.30,11.28,0.72,11.68,NA,NA,NA,NA,26.85,87.80,0.45,173.80,0.00,0.00,200.25,983.72,NA
2021-09-16 09:00:00,3.00,22.00,29.70,17.88,47.52,25.80,2.80,1.30,11.02,0.55,8.95,NA,NA,NA,NA,27.40,86.35,0.43,147.68,0.00,0.00,214.32,984.10,NA
2021-09-16 10:00:00,5.00,24.00,25.05,19.52,44.60,21.45,2.80,1.38,20.95,0.50,9.95,NA,NA,NA,NA,25.60,92.65,0.45,94.08,2.88,11.50,36.38,985.05,NA
2021-09-16 11:00:00,13.00,40.00,20.68,18.70,39.30,21.45,2.15,1.25,36.30,0.45,11.40,NA,NA,NA,NA,24.25,99.30,0.40,140.48,0.62,2.50,79.05,984.60,NA
2021-09-16 12:00:00,12.00,28.00,21.05,19.45,40.53,22.12,1.98,1.23,14.75,0.40,12.90,NA,NA,NA,NA,25.70,96.65,0.52,186.00,0.00,0.00,224.85,983.88,NA
2021-09-16 13:00:00,7.00,18.00,22.02,21.08,43.10,24.95,3.92,1.95,37.15,0.40,9.72,NA,NA,NA,NA,27.10,90.02,0.45,121.45,0.12,0.50,169.23,983.45,NA
2021-09-16 14:00:00,11.00,30.00,19.02,18.95,37.72,26.83,4.72,1.83,35.88,0.38,12.50,NA,NA,NA,NA,25.80,89.57,0.48,46.40,0.12,0.50,115.70,982.75,NA
2021-09-16 15:00:00,13.00,30.00,24.10,19.12,43.20,29.78,2.90,1.95,14.27,0.55,14.08,NA,NA,NA,NA,24.98,97.30,0.43,291.52,0.12,0.50,118.88,981.78,NA
2021-09-16 16:00:00,22.00,39.00,24.68,18.27,43.02,29.55,3.18,1.95,12.62,0.90,14.88,NA,NA,NA,NA,25.48,94.52,0.45,331.82,0.00,0.00,97.18,981.55,NA
2021-09-16 17:00:00,47.00,64.00,26.45,21.90,48.38,29.95,3.40,2.02,10.58,0.88,15.95,NA,NA,NA,NA,25.32,97.10,0.32,270.58,0.00,0.00,45.35,981.10,NA
2021-09-16 18:00:00,66.00,90.00,34.88,19.52,54.53,28.40,2.82,2.22,23.17,0.90,15.88,NA,NA,NA,NA,25.25,98.90,0.30,268.60,0.00,0.00,8.80,981.50,NA
2021-09-16 19:00:00,44.00,83.00,38.55,19.65,58.18,24.45,2.90,1.92,89.30,0.82,26.45,NA,NA,NA,NA,24.88,99.30,0.30,268.42,0.00,0.00,4.50,981.68,NA
2021-09-16 20:00:00,39.00,83.00,37.62,19.92,57.42,24.08,2.58,1.92,43.18,0.80,37.88,NA,NA,NA,NA,24.78,99.18,0.32,202.90,0.00,0.00,4.50,981.98,NA
2021-09-16 21:00:00,35.00,80.00,40.25,21.80,62.02,25.32,3.20,1.90,18.48,0.95,32.15,NA,NA,NA,NA,24.88,96.70,0.68,23.85,0.00,0.00,4.50,982.35,NA
2021-09-16 22:00:00,29.00,83.00,36.18,20.15,56.30,31.10,6.52,1.68,44.02,0.88,26.60,NA,NA,NA,NA,24.85,95.42,0.52,85.75,0.00,0.00,4.53,981.60,NA
2021-09-16 23:00:00,35.00,73.00,38.98,20.08,59.03,32.85,3.38,1.45,34.78,0.72,23.65,NA,NA,NA,NA,24.45,96.12,0.32,73.95,0.00,0.00,4.57,981.25,NA
2021-09-17 00:00:00,20.00,62.00,31.15,17.35,48.55,37.98,2.55,1.25,13.92,0.70,19.65,NA,NA,NA,NA,24.55,97.20,0.52,10.42,0.00,0.00,4.55,981.22,NA
2021-09-17 01:00:00,27.00,51.00,26.70,15.95,42.68,37.15,1.83,1.88,13.40,0.65,14.78,NA,NA,NA,NA,24.28,98.30,0.55,189.08,0.00,0.00,4.60,980.90,NA
2021-09-17 02:00:00,23.00,38.00,32.40,17.30,49.70,38.00,2.50,1.90,11.32,0.55,11.52,NA,NA,NA,NA,24.42,97.22,0.48,260.15,0.00,0.00,4.50,980.65,NA
2021-09-17 03:00:00,78.00,100.00,23.35,18.12,41.47,30.75,1.98,1.85,10.27,0.80,9.90,NA,NA,NA,NA,24.60,96.10,0.52,175.75,0.00,0.00,4.53,980.52,NA
2021-09-17 04:00:00,84.00,105.00,22.08,17.47,39.62,27.68,2.70,1.88,18.48,0.60,9.32,NA,NA,NA,NA,24.65,97.48,0.50,32.72,0.00,0.00,4.50,981.20,NA
2021-09-17 05:00:00,19.00,48.00,25.15,18.82,43.95,30.42,2.10,1.92,10.50,0.55,9.40,NA,NA,NA,NA,24.85,96.30,0.57,15.15,0.00,0.00,4.57,981.20,NA
2021-09-17 06:00:00,33.00,63.00,24.58,19.55,44.08,33.78,1.78,1.92,9.07,0.60,11.22,NA,NA,NA,NA,25.55,91.30,0.55,24.02,0.00,0.00,16.32,981.45,NA
2021-09-17 07:00:00,22.00,50.00,23.82,17.82,41.65,35.22,2.30,1.67,9.10,0.52,9.20,NA,NA,NA,NA,26.30,88.10,0.55,30.10,0.00,0.00,82.92,982.10,NA
2021-09-17 08:00:00,22.00,48.00,23.35,17.98,41.32,31.85,2.82,1.60,9.20,0.55,9.20,NA,NA,NA,NA,27.10,83.20,0.50,46.35,0.00,0.00,107.57,982.80,NA
2021-09-17 09:00:00,17.00,55.00,19.73,18.70,38.43,29.02,3.08,1.62,18.35,0.52,7.65,NA,NA,NA,NA,27.90,79.42,0.48,44.18,0.00,0.00,181.60,983.22,NA
2021-09-17 10:00:00,17.00,59.00,19.42,20.20,39.60,25.80,2.60,1.82,11.45,0.50,8.32,NA,NA,NA,NA,28.50,78.60,0.48,32.02,0.00,0.00,242.77,983.53,NA
2021-09-17 11:00:00,29.00,80.00,16.52,19.08,35.60,25.00,2.40,1.58,14.68,0.92,14.12,NA,NA,NA,NA,29.17,77.97,0.48,37.58,0.00,0.00,264.45,983.45,NA
2021-09-17 12:00:00,18.00,69.00,15.65,19.55,35.17,24.85,2.52,1.62,15.38,0.78,14.08,NA,NA,NA,NA,30.00,76.30,0.50,115.52,0.00,0.00,316.20,983.02,NA
2021-09-17 13:00:00,28.00,90.00,14.95,17.80,32.78,25.10,2.70,1.48,16.90,0.92,33.70,NA,NA,NA,NA,29.92,77.90,0.48,174.02,0.00,0.00,379.48,982.38,NA
2021-09-17 14:00:00,28.00,84.00,12.02,17.20,29.22,26.90,3.03,1.40,17.25,0.85,25.95,NA,NA,NA,NA,31.05,71.85,0.48,10.88,0.00,0.00,460.48,981.28,NA
2021-09-17 15:00:00,33.00,78.00,11.92,17.80,29.65,28.28,2.72,1.40,17.90,0.85,30.08,NA,NA,NA,NA,31.62,66.05,0.43,177.88,0.00,0.00,334.12,980.70,NA
2021-09-17 16:00:00,16.00,69.00,11.92,18.95,30.85,27.48,2.45,1.45,13.85,0.80,23.65,NA,NA,NA,NA,30.75,67.20,0.48,181.98,0.00,0.00,149.50,980.55,NA
2021-09-17 17:00:00,24.00,92.00,11.58,18.65,30.25,27.88,2.70,1.42,13.95,0.88,35.25,NA,NA,NA,NA,30.67,67.82,0.43,182.52,0.00,0.00,119.75,980.75,NA
2021-09-17 18:00:00,17.00,74.00,13.32,24.10,37.40,25.67,2.68,1.70,10.68,0.98,39.80,NA,NA,NA,NA,29.42,73.32,0.52,10.68,0.00,0.00,8.12,981.18,NA
2021-09-17 19:00:00,29.00,110.00,16.12,27.22,43.32,24.98,2.02,2.20,8.75,1.20,40.65,NA,NA,NA,NA,28.95,75.72,0.52,25.75,0.00,0.00,4.65,981.78,NA
2021-09-17 20:00:00,36.00,113.00,16.12,25.40,41.58,24.83,2.33,1.95,8.52,1.42,31.08,NA,NA,NA,NA,28.30,79.88,0.57,35.42,0.00,0.00,4.65,982.55,NA
2021-09-17 21:00:00,36.00,101.00,18.98,25.38,44.32,24.70,2.15,1.90,8.52,1.23,25.02,NA,NA,NA,NA,27.80,83.70,0.55,30.75,0.00,0.00,4.68,982.95,NA
2021-09-17 22:00:00,31.00,97.00,18.98,22.60,41.58,28.85,1.90,1.78,9.40,1.12,21.62,NA,NA,NA,NA,27.42,85.78,0.55,33.65,0.00,0.00,4.70,982.90,NA
2021-09-17 23:00:00,24.00,81.00,19.42,24.22,43.70,30.78,2.85,1.52,7.15,0.92,17.60,NA,NA,NA,NA,27.28,86.50,0.52,43.12,0.00,0.00,4.70,983.00,NA
2021-09-18 00:00:00,22.00,91.00,18.60,19.58,38.20,28.60,2.85,1.42,8.05,0.85,15.58,NA,NA,NA,NA,27.12,86.18,0.52,36.38,0.00,0.00,4.72,982.80,NA
2021-09-18 01:00:00,28.00,59.00,17.23,17.80,35.05,28.65,2.60,1.55,13.90,0.65,15.65,NA,NA,NA,NA,26.85,85.65,0.52,42.80,0.00,0.00,4.78,982.78,NA
2021-09-18 02:00:00,19.00,47.00,17.10,19.50,36.60,32.80,2.60,1.60,12.00,0.55,13.30,NA,NA,NA,NA,26.45,88.05,0.52,37.45,0.00,0.00,4.68,982.72,NA
2021-09-18 03:00:00,24.00,47.00,16.72,19.85,36.65,26.20,1.82,1.52,11.10,0.52,11.02,NA,NA,NA,NA,26.02,91.65,0.57,39.97,0.00,0.00,4.65,982.35,NA
2021-09-18 04:00:00,22.00,55.00,18.18,18.52,36.70,25.18,2.12,1.58,9.28,0.52,10.02,NA,NA,NA,NA,25.70,93.95,0.57,23.52,0.00,0.00,4.68,982.40,NA
2021-09-18 05:00:00,24.00,59.00,17.58,19.85,37.65,24.70,2.20,1.58,9.60,0.45,8.95,NA,NA,NA,NA,25.60,94.12,0.57,34.00,0.00,0.00,4.80,983.00,NA
2021-09-18 06:00:00,25.00,62.00,19.82,18.97,38.88,28.67,2.42,1.60,9.45,0.45,8.05,NA,NA,NA,NA,25.70,93.80,0.52,35.40,0.00,0.00,25.55,983.45,NA
2021-09-18 07:00:00,27.00,63.00,19.70,18.58,38.30,32.28,2.72,1.15,9.07,0.50,7.58,NA,NA,NA,NA,27.22,87.65,0.50,43.62,0.00,0.00,145.40,984.18,NA
2021-09-18 08:00:00,28.00,75.00,17.40,17.25,34.62,29.17,3.15,1.18,12.15,0.50,7.25,NA,NA,NA,NA,29.12,80.60,0.55,43.50,0.00,0.00,304.30,984.80,NA
2021-09-18 09:00:00,28.00,69.00,14.55,18.50,33.02,27.67,3.32,1.23,16.50,0.40,7.15,NA,NA,NA,NA,30.42,75.65,0.50,46.08,0.00,0.00,375.48,985.28,NA
2021-09-18 10:00:00,30.00,81.00,13.15,18.90,32.00,25.10,2.75,1.23,18.70,0.52,9.48,NA,NA,NA,NA,30.50,75.58,0.50,47.92,0.00,0.00,379.15,985.52,NA
2021-09-18 11:00:00,35.00,83.00,8.25,15.35,23.60,21.30,2.60,1.10,21.65,0.45,9.18,NA,NA,NA,NA,31.50,69.30,0.50,40.53,0.00,0.00,438.05,985.25,NA
2021-09-18 12:00:00,28.00,85.00,5.93,13.88,19.77,20.08,2.38,1.08,21.70,0.35,7.80,NA,NA,NA,NA,32.02,66.53,0.48,39.88,0.00,0.00,415.75,984.62,NA
2021-09-18 13:00:00,24.00,78.00,6.43,15.77,22.20,21.20,2.00,1.58,22.00,0.32,8.28,NA,NA,NA,NA,31.98,66.53,0.48,36.22,0.00,0.00,276.42,983.90,NA
2021-09-18 14:00:00,23.00,70.00,7.38,16.02,23.38,22.75,2.20,1.52,21.42,0.35,7.45,NA,NA,NA,NA,31.85,67.57,0.50,37.40,0.00,0.00,291.88,983.12,NA
2021-09-18 15:00:00,20.00,81.00,7.20,15.35,22.50,26.02,2.42,1.48,21.45,0.43,9.80,NA,NA,NA,NA,33.00,63.95,0.52,36.95,0.00,0.00,359.88,982.53,NA
2021-09-18 16:00:00,28.00,56.00,8.27,17.42,25.70,29.50,2.42,1.48,19.62,0.48,8.50,NA,NA,NA,NA,32.55,64.70,0.48,39.38,0.00,0.00,216.75,982.25,NA
2021-09-18 17:00:00,25.00,78.00,8.25,18.02,26.28,25.12,2.28,1.60,18.72,0.50,9.40,NA,NA,NA,NA,31.70,68.40,0.52,45.98,0.00,0.00,96.12,982.32,NA
2021-09-18 18:00:00,25.00,80.00,8.40,22.28,30.68,23.72,2.68,1.67,12.68,0.40,10.32,NA,NA,NA,NA,30.25,74.12,0.52,51.68,0.00,0.00,9.23,982.50,NA
2021-09-18 19:00:00,34.00,105.00,16.75,30.48,47.30,21.90,3.20,2.28,11.65,0.52,16.08,NA,NA,NA,NA,29.52,80.42,0.57,34.15,0.00,0.00,4.72,982.92,NA
2021-09-18 20:00:00,63.00,199.00,20.00,30.65,50.70,57.30,3.50,1.92,7.20,0.80,22.85,NA,NA,NA,NA,29.20,83.10,0.50,66.50,0.00,0.00,4.70,983.50,NA
2021-09-18 21:00:00,58.00,144.00,NA,NA,NA,99.20,NA,2.15,57.15,1.12,31.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-18 22:00:00,70.00,156.00,18.00,22.30,40.20,56.00,NA,1.95,46.75,1.23,27.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-09-18 23:00:00,50.00,125.00,22.80,19.50,42.28,28.58,2.95,1.58,34.80,0.77,20.45,NA,NA,NA,NA,28.30,86.05,0.55,112.25,0.00,0.00,4.75,985.45,NA
2021-09-19 00:00:00,19.00,72.00,24.42,17.00,41.40,21.80,3.00,1.45,44.25,0.48,21.50,NA,NA,NA,NA,28.05,88.12,0.68,67.53,0.00,0.00,4.70,985.40,NA
2021-09-19 01:00:00,40.00,84.00,26.15,21.08,47.20,24.78,4.05,1.25,19.60,0.48,21.95,NA,NA,NA,NA,27.98,89.65,0.57,31.08,0.00,0.00,4.70,985.28,NA
2021-09-19 02:00:00,27.00,153.00,29.70,21.00,50.70,29.10,3.50,1.40,19.12,0.50,16.62,NA,NA,NA,NA,27.60,92.95,0.55,40.00,0.00,0.00,4.70,985.10,NA
2021-09-19 03:00:00,44.00,163.00,25.12,20.90,46.02,24.12,6.72,1.30,46.68,0.48,14.45,NA,NA,NA,NA,27.42,93.75,0.60,63.92,0.00,0.00,4.68,984.90,NA
2021-09-19 04:00:00,48.00,88.00,24.75,19.10,43.85,18.90,5.28,1.32,23.38,0.45,18.68,NA,NA,NA,NA,27.17,94.65,0.52,31.02,0.00,0.00,4.65,985.02,NA
2021-09-19 05:00:00,48.00,85.00,24.70,18.45,43.18,19.65,4.68,1.27,20.42,0.52,16.35,NA,NA,NA,NA,27.02,95.90,0.57,34.28,0.00,0.00,4.80,985.47,NA
2021-09-19 06:00:00,81.00,124.00,22.92,18.58,41.45,22.60,8.52,1.40,37.75,0.55,14.25,NA,NA,NA,NA,27.08,96.20,0.50,80.72,0.00,0.00,22.85,985.85,NA
2021-09-19 07:00:00,59.00,105.00,21.67,16.88,38.50,29.78,5.82,1.70,31.70,0.55,15.62,NA,NA,NA,NA,29.20,87.28,0.52,68.53,0.00,0.00,140.62,986.45,NA
2021-09-19 08:00:00,36.00,70.00,19.50,14.60,34.35,30.78,4.42,1.58,43.20,0.52,11.10,NA,NA,NA,NA,31.12,78.42,0.43,74.78,0.00,0.00,321.45,987.08,NA
2021-09-19 09:00:00,35.00,67.00,15.78,14.78,30.55,24.98,2.65,1.62,20.30,0.48,10.32,NA,NA,NA,NA,32.35,71.12,0.45,95.25,0.00,0.00,482.08,987.52,NA
2021-09-19 10:00:00,17.00,53.00,11.85,15.50,27.33,21.50,3.05,1.58,33.62,0.35,8.32,NA,NA,NA,NA,33.48,63.95,0.45,78.22,0.00,0.00,613.33,987.42,NA
2021-09-19 11:00:00,18.00,55.00,9.65,15.98,25.62,18.88,2.98,1.55,28.58,0.30,6.48,NA,NA,NA,NA,34.22,59.65,0.43,91.28,0.00,0.00,711.12,986.82,NA
2021-09-19 12:00:00,14.00,57.00,8.33,16.03,24.35,18.62,4.03,1.40,31.50,0.22,5.60,NA,NA,NA,NA,34.40,58.38,0.40,88.20,0.00,0.00,598.20,985.98,NA
2021-09-19 13:00:00,18.00,56.00,8.60,15.62,24.22,19.90,3.92,1.25,24.85,0.20,5.58,NA,NA,NA,NA,34.65,57.15,0.43,91.78,0.00,0.00,615.15,985.10,NA
2021-09-19 14:00:00,16.00,45.00,7.93,14.95,22.88,24.20,3.12,1.23,24.52,0.20,4.73,NA,NA,NA,NA,34.80,56.10,0.43,92.02,0.00,0.00,556.35,984.38,NA
2021-09-19 15:00:00,16.00,42.00,7.28,15.00,22.30,30.40,2.92,1.18,24.05,0.20,4.35,NA,NA,NA,NA,34.22,57.45,0.48,97.38,0.00,0.00,372.95,983.65,NA
2021-09-19 16:00:00,19.00,51.00,6.90,15.48,22.35,31.67,2.65,1.25,22.58,0.20,4.28,NA,NA,NA,NA,33.58,59.42,0.45,119.78,0.00,0.00,222.40,983.50,NA
2021-09-19 17:00:00,17.00,42.00,7.68,17.25,24.92,26.92,2.42,1.20,21.05,0.22,4.75,NA,NA,NA,NA,32.65,60.88,0.50,96.95,0.00,0.00,85.85,983.15,NA
2021-09-19 18:00:00,18.00,50.00,9.05,21.68,30.70,25.78,2.38,1.38,17.30,0.20,5.30,NA,NA,NA,NA,30.65,69.53,0.48,107.42,0.00,0.00,8.15,983.35,NA
2021-09-19 19:00:00,9.00,55.00,10.48,23.12,33.55,21.42,2.00,1.30,13.85,0.28,6.18,NA,NA,NA,NA,29.65,81.05,0.65,163.55,0.00,0.00,4.70,984.10,NA
2021-09-19 20:00:00,19.00,55.00,13.18,23.18,36.33,20.20,1.72,1.32,14.95,0.38,6.52,NA,NA,NA,NA,28.55,85.02,0.80,155.05,0.00,0.00,4.70,984.68,NA
2021-09-19 21:00:00,18.00,62.00,14.60,23.18,37.78,19.45,2.10,1.38,12.15,0.40,19.30,NA,NA,NA,NA,28.70,85.52,0.55,137.05,0.00,0.00,4.65,985.20,NA
2021-09-19 22:00:00,27.00,68.00,15.65,21.75,37.40,21.60,2.42,1.33,12.25,0.35,18.80,NA,NA,NA,NA,28.55,86.80,0.52,129.30,0.00,0.00,4.72,985.28,NA
2021-09-19 23:00:00,19.00,61.00,15.32,21.30,36.65,27.38,2.20,1.30,11.00,0.40,23.75,NA,NA,NA,NA,28.40,87.40,0.65,167.22,0.00,0.00,4.70,985.30,NA
2021-09-20 00:00:00,19.00,52.00,15.05,19.32,34.58,28.30,2.25,1.20,12.62,0.40,30.62,NA,NA,NA,NA,28.05,88.85,0.75,168.50,0.00,0.00,4.75,985.22,NA
2021-09-20 01:00:00,22.00,47.00,15.32,16.60,31.92,27.30,2.12,1.45,14.50,0.40,19.98,NA,NA,NA,NA,27.55,91.55,0.62,140.38,0.00,0.00,4.78,985.22,NA
2021-09-20 02:00:00,22.00,38.00,16.30,16.90,33.20,30.00,2.00,1.30,13.70,0.30,34.72,NA,NA,NA,NA,27.38,92.80,0.57,168.72,0.00,0.00,4.72,985.02,NA
2021-09-20 03:00:00,7.00,39.00,17.95,18.30,36.20,22.62,2.30,1.50,23.10,0.30,28.10,NA,NA,NA,NA,27.50,92.10,0.55,68.80,0.00,0.00,4.65,984.98,NA
2021-09-20 04:00:00,24.00,41.00,19.30,19.40,38.75,18.62,2.55,1.50,14.55,0.30,20.72,NA,NA,NA,NA,27.40,92.00,0.78,44.72,0.00,0.00,4.65,984.72,NA
2021-09-20 05:00:00,25.00,72.00,25.25,20.92,46.22,21.12,4.50,1.72,11.18,0.35,18.50,NA,NA,NA,NA,27.30,94.43,0.52,31.92,0.00,0.00,4.70,984.95,NA
2021-09-20 06:00:00,62.00,138.00,25.82,19.50,45.25,25.35,4.85,1.72,30.70,0.57,20.85,NA,NA,NA,NA,27.25,95.90,0.73,56.28,0.00,0.00,22.00,985.55,NA
2021-09-20 07:00:00,63.00,141.00,24.32,17.27,41.55,33.15,11.85,1.90,45.98,0.60,20.80,NA,NA,NA,NA,29.10,87.38,0.52,56.78,0.00,0.00,126.50,985.90,NA
2021-09-20 08:00:00,66.00,124.00,21.08,17.30,38.35,33.08,9.32,1.72,41.60,0.60,16.88,NA,NA,NA,NA,30.60,80.90,0.50,91.85,0.00,0.00,276.82,986.15,NA
2021-09-20 09:00:00,50.00,100.00,18.05,17.98,36.00,27.52,5.98,1.65,26.28,0.65,13.10,NA,NA,NA,NA,31.85,75.40,0.48,77.15,0.00,0.00,344.32,986.25,NA
2021-09-20 10:00:00,31.00,75.00,14.55,19.20,33.78,25.00,8.82,1.62,25.92,0.52,11.32,NA,NA,NA,NA,32.83,70.10,0.43,80.95,0.00,0.00,466.15,986.03,NA
2021-09-20 11:00:00,24.00,81.00,10.20,16.95,27.12,19.35,3.50,1.45,26.65,0.38,9.70,NA,NA,NA,NA,34.17,62.22,0.32,82.40,0.00,0.00,580.62,985.62,NA
2021-09-20 12:00:00,17.00,59.00,10.22,16.98,27.20,19.38,3.75,1.52,30.58,0.38,8.52,NA,NA,NA,NA,34.05,61.52,0.45,106.93,0.00,0.00,533.48,984.88,NA
2021-09-20 13:00:00,28.00,63.00,8.15,17.70,25.85,20.75,3.18,1.35,29.88,0.35,8.45,NA,NA,NA,NA,34.32,60.28,0.35,94.58,0.00,0.00,403.65,984.00,NA
2021-09-20 14:00:00,14.00,48.00,8.12,17.77,25.88,24.10,2.97,1.20,29.75,0.30,8.05,NA,NA,NA,NA,34.50,59.78,0.48,66.62,0.00,0.00,302.48,983.18,NA
